user_id;first_name;username;group_name;bio;group_count;bio_length;has_photo;site_count;site_list;osint_score;exposure_level;sherlock_status;sherlock_found_count;sherlock_checked_at;last_parsed_at
259632257;Aleksey;wsw777;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
260557508;zyto;zyttto;laravel_pro;@iteaha - айтишный юмор и мемы;1;30;1;0;;60;medium;;0;;2026-04-22 02:35:05
261543152;Alexander;Alex_Panzhar;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
262026427;Константин 🐥;KostyaGPT;tproger_chat;Любые подробности, например: возраст, род занятий или город.;1;60;1;0;;65;high;;0;;2026-04-22 02:35:05
262827248;Maxim;zhuravlenko2555dev;laravel_pro;Christian, web developer;1;24;1;0;;60;medium;;0;;2026-04-22 02:35:05
264896942;Vitaly;serovvitaly;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
265645173;Zavernite;Zavernitte;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
266627663;Nik;am0nshi;laravel_pro;@uu_calgary - Українське ком'юніті міста Калгарі. Повага та взаємопоміч.;1;72;1;0;;65;high;;0;;2026-04-22 02:35:05
269192662;Nikita;pr_code;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
269256673;Alexey;SelivanovAlexey;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
269334738;Alexander;nanocatr;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
269530936;Равиль;no_fuhrer_around;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
269776844;Bogdan;WindowsMod;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
270706163;S;;tproger_chat;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
270734980;Хайбула;musaevhs;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
271367148;Valik;CardinaLiv;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
271674933;Vladimir;Muumba;laravel_pro;Взрослых людей не бывает! Их просто нет! Их просто нет!;1;55;1;0;;65;high;;0;;2026-04-22 02:35:05
272039624;Максим;maksimepikhin;laravel_pro;Working as php programmer. Hobby: walking in forest.;1;52;1;0;;65;high;;0;;2026-04-22 02:35:05
273381322;Александр;qaweedsqq;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
274483640;Vladislav;stick_qwe;laravel_pro;Уверенный пользователь ПК stick.sh;1;34;1;0;;60;medium;;0;;2026-04-22 02:35:05
274520754;Andrey;zun010;tproger_chat;Unity C# developer;1;18;1;0;;60;medium;;0;;2026-04-22 02:35:05
275339682;Павел;puspenskiy;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
275428732;Anton;RedRain_msk;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
276266930;Alexey;mag_coder;tproger_chat;Game Dev;1;8;0;0;;50;medium;;0;;2026-04-22 02:35:05
277446371;Vasiliy;Crafter76;tproger_chat;AQA;1;3;1;0;;60;medium;;0;;2026-04-22 02:35:05
278005089;Ilya;ilya_lsn;tproger_chat;Мастер спорта по прокрастинации;1;31;1;0;;60;medium;;0;;2026-04-22 02:35:05
278703070;Михаил;bogdanovmikhail;laravel_pro;https://t.me/demagog_vida;1;25;1;0;;60;medium;;0;;2026-04-22 02:35:05
279286091;Роман;r_kondrashov;laravel_pro;https://t.me/tops_and_roots;1;27;1;0;;60;medium;;0;;2026-04-22 02:35:05
280337917;Mikhail;mzhim;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
280663903;Леонид;leolnid;laravel_pro;Tech Lead, Fullstack (TS, Laravel), amoCRM, Moscow\Spb\NN. makeROI.;1;67;0;0;;55;medium;;0;;2026-04-22 02:35:05
281541666;Noname;levenets_d;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
283751681;Pavel;Stake1988;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
285020971;Кирилл;kiruhino;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
285177829;Max;maxarma;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
285341430;Neo;LaravelMoscow;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
285494755;Ivan;vespre;laravel_pro;php developer;1;13;0;0;;50;medium;;0;;2026-04-22 02:35:05
286599949;Dazhe;vadim_dazhe;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
286629214;Oleksandr;;laravel_pro;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
286955876;𝚕𝚊𝚗𝚊;Definitely_Yo;andrewgiftschat;Pourquoi tout le monde me confond avec toi ?🃏;1;45;1;0;;65;high;;0;;2026-04-22 02:35:05
287785962;Denis;zede1697;laravel_pro;Пишу про код: https://t.me/zede_code и про vue https://t.me/vueist;1;66;1;0;;65;high;;0;;2026-04-22 02:35:05
287832041;Evgenii;evgenii_grekov;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
288448672;Andrei;exians;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
289096368;Sergey;SergeyChalbyshev;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
289166899;Anton;Extrabash;laravel_pro;СтарыйСтайл RockRamps;1;21;1;0;;60;medium;;0;;2026-04-22 02:35:05
289399676;Richard;Nearonea;laravel_pro;Got stuck in oblivion;1;21;1;0;;60;medium;;0;;2026-04-22 02:35:05
289640704;Gleb;zyumbik;figmachat;💬 @gleb_sexy 🌏 https://gleb.sexy ❤️ Design, code, keyboards, skiing, 3D printing, birdwatching;1;94;1;0;;65;high;;0;;2026-04-22 02:35:05
291618635;lincv;lincv;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
292433639;Dana;strangeThings16;tproger_chat;so strange ......;1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
295104132;Карина;KarinaPonomareva;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
296049312;moorsiek;moorsiek;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
296385715;Katerina;katyamali;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
297025568;Vitaly;LarinVitaliy;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
298752282;Denis;;figmachat;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
300695310;Georgy;Vireli;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
301889725;-=Acanthis=-;acanthis;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
302418806;Главный;glavadm;laravel_pro;"Руководитель ИТ-компании ""Главный Администратор""";1;48;0;0;;55;medium;;0;;2026-04-22 02:35:05
302831661;Богдан;rbogdan_krd;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
304391760;GSU;Resident234;tproger_chat;Back-end Developer;1;18;1;0;;60;medium;;0;;2026-04-22 02:35:05
304481092;Vlad;merz97;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
304923727;Maxim;maximdk;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
305327469;Евгений;engenes;laravel_pro;Веб-разработчик;1;15;1;0;;60;medium;;0;;2026-04-22 02:35:05
305487175;Владимир;smithcoder;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
305495199;Андрей;kolombodev;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
307249726;KGM;fh_kgm;tproger_chat;Data Scientist/Data Engineer;1;28;0;0;;50;medium;;0;;2026-04-22 02:35:05
308839616;Evgenij;rezonov;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
311332158;Basir;bvseer;laravel_pro;Быть, а не казаться;1;19;0;0;;50;medium;;0;;2026-04-22 02:35:05
312051742;Darth Vader;lory387;laravel_pro;sudo rm -rf /* :);1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
312355810;Veronika;Veronika_Valer;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
313144535;Сергей;sergeperekhodov;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
313192585;Иван;kek_ivanovich;laravel_pro;Backend developer 🦍;1;19;1;0;;60;medium;;0;;2026-04-22 02:35:05
313741177;Vladimir;web1791;laravel_pro;https://dekatreis.ru;1;20;1;0;;60;medium;;0;;2026-04-22 02:35:05
313801171;Roman;rsdavydov;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
314706119;Vladimir;playerro;laravel_pro;Канал - https://t.me/+-SNTwdXjuAFkYjIy;1;38;0;0;;50;medium;;0;;2026-04-22 02:35:05
316376982;Taras;ITaras;laravel_pro;🌙;1;1;0;0;;50;medium;;0;;2026-04-22 02:35:05
316674941;Semen;s_koshe;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
317156615;Max;fronterbest;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
317310372;Andrey;amanzadey;laravel_pro;Я тут время увидел;1;18;0;0;;50;medium;;0;;2026-04-22 02:35:05
317506412;Ростислав;RostislavMog;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
317730029;Ilya;Ilya_Tech;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
318233314;Антон;a_zhary;laravel_pro;Основатель ATHEMIX.ru | Full-stack разработчик;1;46;1;0;;65;high;;0;;2026-04-22 02:35:05
318309711;Mikhail;inlovewetrust1;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
318961377;Lenar S;lex_88;python_ru;🚀 Продвижение и автоматизация бизнеса, cv инженер, AI-боты и мобильные приложения;1;81;1;0;;65;high;;0;;2026-04-22 02:35:05
319198025;MR;mrmahoni;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
320178767;autovag;Autovag;python_ru;Автозапчасти для иномарок;1;25;1;0;;60;medium;;0;;2026-04-22 02:35:05
320344258;Антон;AnthonyWithChocolate;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
320358098;Михаил;Cryptograf319;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
320812148;Керим;keep_forward;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
321055207;Миша;isovichok;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
322437577;Tilek;tilekkubanov;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
322636769;Alex;Bushlanov;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
322780831;Daniel;danieldan0;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
322925308;Ivan;tegos_ivan;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
323957077;Vladislav;khudyakv;laravel_pro;CEO Spot | 15 лет разработки за спиной. Личные кабинеты, боты, веб-сервисы и CRM-системы. wespot.ru Конструктор колес фортуны @spot_spin_bot;1;140;1;0;;70;high;;0;;2026-04-22 02:35:05
324232765;Dim;rakavakafo;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
325827855;Вадим;midav1991;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
326663977;Alina;lady_lin66;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
327921702;Sergei;sega_genesis0;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
328916063;Евгений;essshevelev;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
329058679;Cyber;cout_cyber_flux;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
329125252;Димитрий;dimalebid;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
329608394;Аleksandr;cuteweb_ru;laravel_pro;Разработка и поддержка веб-ресурсов с 9 до 17 t.me/cutewebbot?startapp;1;70;1;0;;65;high;;0;;2026-04-22 02:35:05
330693686;Oleksii;lexspeedkb;tproger_chat;IT solutions for your business;1;30;1;0;;60;medium;;0;;2026-04-22 02:35:05
331084095;Сёма;Raytmemm;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
331161244;Владимир Макаров;valdemarmakarov;tproger_chat;Известная личность в кругах столицы,умею делать деньги Вдохновитель🐱;1;68;1;0;;65;high;;0;;2026-04-22 02:35:05
331918004;Alexandr;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
332459776;Николай Птицын;NickPtic;tproger_chat;\_(- -)_/;1;9;1;0;;60;medium;;0;;2026-04-22 02:35:05
332656662;Кирилл;kirillovkv;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
333547041;nabikha1501;alone1501;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
334761683;Elena;ellarri88;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
336098460;Рафаэль;rafweb;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
336685666;Сергей;nuzhnov_sv;laravel_pro;Webarium.ru Делаем: сайты, CRM, ERP, телеграмм боты;1;51;1;0;;65;high;;0;;2026-04-22 02:35:05
336893588;Владимир;pr26svn;laravel_pro;php, bitrix,sql, Омск;1;21;1;0;;60;medium;;0;;2026-04-22 02:35:05
336903139;Andrei;bearlogin;laravel_pro;Тот самый канал про хокку t.me/devs_hokku Пещера вокалиста https://t.me/+ubgV0fkOiAg2MmQy;1;89;1;0;;65;high;;0;;2026-04-22 02:35:05
337617490;Mezinn;mezinn;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
338174127;Nikita;yo_0wl;laravel_pro;Backend developer from Yo;1;25;1;0;;60;medium;;0;;2026-04-22 02:35:05
339163158;Max;brendi211;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
339786980;Oleg;WellD0ne;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
339790930;Vladislav;catferq;laravel_pro;-;1;1;0;0;;50;medium;;0;;2026-04-22 02:35:05
340252537;Morra Вячеслав;morrawind;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
340927746;ARCHY;AR_ROC;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
341605687;Artur;polontepla;laravel_pro;the best in life awaits on the other side of fear;1;49;1;0;;65;high;;0;;2026-04-22 02:35:05
341654113;Сайфиддин;s_83_97;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
343243082;Hanna;ginger_fisch;tproger_chat;🍊 SEO | PBN | CONTENT CREATOR | married;1;39;0;0;;50;medium;;0;;2026-04-22 02:35:05
343387135;tsar;Faker_true;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
343422283;Goo;GooHunter;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
343522369;Анна;mjfewifo;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
343607469;💙💛;insanemur;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
344308832;👾🅅🄴🅁🅂🄰4🅄👾;versa4u;laravel_pro;.;1;1;1;0;;60;medium;;0;;2026-04-22 02:35:05
346639896;Konstantin;bratischev;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
346878189;Dmitry;SNuSNuMR;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
347034164;Ihor;ihor_mak_27;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
348218254;Константин Михайлов;MikhailovKI;laravel_pro;Backend developer;1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
348706483;Alexander;alexsevas;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
348863707;Александр;alshimarov;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
349010632;Andrey;andrewdanilov;laravel_pro;PHP, Yii2 community @danilovcodechat, https://github.com/andrewdanilov;1;70;1;0;;65;high;;0;;2026-04-22 02:35:05
349124583;Roma;KhmelRom;figmachat;diseñador @ tabby • khmelev.me • @khmlvdsn • @amid_silence • linkedin.com/in/khmelrom;1;85;1;0;;65;high;;0;;2026-04-22 02:35:05
349267884;Максим Костянтинович;mad_boar_max;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
351875517;Vitaliy;;laravel_pro;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
352484294;Vadym;Vadym_Happy;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
353260180;Andrey;andreyleo7;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
353411869;...;sometext001;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
353513328;Andrey;web_folez;laravel_pro;Web-Developer, backend, frontend 👨🏻‍💻;1;37;1;0;;60;medium;;0;;2026-04-22 02:35:05
353799531;Maxim;ipatov_maxim;tproger_chat;Product Design Lead из Яндекса, ex. Авито. Пишу про продуктовый дизайн @design_to_product;1;89;1;0;;65;high;;0;;2026-04-22 02:35:05
355866373;Dio;helegven;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
355919981;Ravshan;ravshan014;laravel_pro;23 y.o. Senior Software Engineer (PHP/Go);1;41;1;0;;65;high;;0;;2026-04-22 02:35:05
357398271;Moss;moss_maurice;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
359773633;Denis 🐍|👑;;tproger_chat;renault twingo: https://youtu.be/9nJtXiK7bPk | oregairu is actually a masterpiece... | last braincell: youtu.be/ZsNW9bTfjwE?t=46;1;128;1;0;;55;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
360209578;Сергей СБ;phpcatcom;laravel_pro;Приватизациягаража.рф / Программирую в php-cat.com;1;50;1;0;;65;high;;0;;2026-04-22 02:35:05
360581609;Paul;OctoPaul;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
360818724;Sergej;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
362569008;Николай;SmaikIn;laravel_pro;Live free or die;1;16;1;0;;60;medium;;0;;2026-04-22 02:35:05
362778737;Алексей;Tukytuk;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
365554628;Великолепный;nakasukapososika;andrewgiftschat;Приятный мужчина в самом расцвете лет;1;37;1;0;;60;medium;;0;;2026-04-22 02:35:05
365734990;Alexandr;Yagovskiy;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
365943630;Cuba;Cicada_3303;tproger_chat;Growth Hacker;1;13;1;0;;60;medium;;0;;2026-04-22 02:35:05
366649482;Елизавета;overdrive404;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
367483142;Ir_;Irgigi;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
369680838;Касся;CassiopeyTiff;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
370153545;Matvey;Miristudy;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
370196177;Владимир;VVBphp;laravel_pro;PHP-программист;1;15;1;0;;60;medium;;0;;2026-04-22 02:35:05
371295102;merk;merk26;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
371519970;Suleiman;GoDevelopment;laravel_pro;Engineer Software;1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
372024780;Yevhen;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
372735173;Pavlo;pasha000111;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
373926228;Ershov;ershov_sv;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
374327114;Nastya;nastyanastyasm;laravel_pro;Choosy Recrutment Manager https://ru.linkedin.com/in/a-smirnova // ex. Yandex, HR-marketing;1;91;1;0;;65;high;;0;;2026-04-22 02:35:05
374378322;Андрей;andrey_dev;laravel_pro;На мобиле tg не работает. На связи по номеру телефона и в Whatsup;1;65;0;0;;55;medium;;0;;2026-04-22 02:35:05
377020612;Dmitriy;d_vasilevskiy;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
377691379;Yevgeniy;Y1Bist;laravel_pro;Transaction scripter;1;20;1;0;;60;medium;;0;;2026-04-22 02:35:05
378936196;Konstantin;small_jedi;laravel_pro;Заметки о жизни УАЗика в моих руках. https://shorturl.at/tExaK;1;62;1;0;;65;high;;0;;2026-04-22 02:35:05
380176557;Брюс;Bruce777batman;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
380322246;Viktor;vbilan;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
380637965;Kirill;levantez;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
381834976;DIMA;HIPPER52;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
381930735;Толя;yokatta_l;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
382575662;Azer;energon7;laravel_pro;Senior Software Developer & Co-founder at simple.az;1;51;1;0;;65;high;;0;;2026-04-22 02:35:05
383158556;Max;MiMEKiZ;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
383733251;Freedos;Freed0s;tproger_chat;Si vis pacem, para bellum.;1;26;1;0;;60;medium;;0;;2026-04-22 02:35:05
383919582;Алексей;DarkOracleLex;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
384247406;Mikhail;raysin88;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
384489667;Даня;Metilar;laravel_pro;Full Stack Developer;1;20;1;0;;60;medium;;0;;2026-04-22 02:35:05
384600630;Владимир;vladsol2025;python_ru;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
385377738;万事如意;R4T10;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
386817989;Кₐ𝚝ₐ𝘴𝚝ᵣₒfₐ;Farfor13;andrewgiftschat;I don't care;1;12;1;0;;60;medium;;0;;2026-04-22 02:35:05
387981569;Shamil;sdashapylov;laravel_pro;CEO 👨‍💻 в https://aspire.agency;1;31;1;0;;60;medium;;0;;2026-04-22 02:35:05
389264237;Миран;mrnkzrn;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
390766811;))));im_n_a_x;tproger_chat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
391987767;Dmitriy;Blang29;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
393160451;Владислав;V_V_Ch;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
393795596;Алексей;HeyAlyosha;laravel_pro;Делаю игры и приложения для и Яндекс Игр и Алисы. Писать только по важным делам!!!;1;82;1;0;;65;high;;0;;2026-04-22 02:35:05
395147048;Пупс;Robotik3;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
395779251;Андрей 😉;crghome;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
395897467;Ivan;ivan_rodriguez_rodichev;laravel_pro;Full-Stack Web Developer;1;24;1;0;;60;medium;;0;;2026-04-22 02:35:05
396620964;Alexander;Alex_Zimin;laravel_pro;Не сплю \ https://t.me/native_atmosphere;1;40;1;0;;65;high;;0;;2026-04-22 02:35:05
396992751;Maksim;mkmskn;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
397942486;Николай;kolya_rm;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
398856037;Maxim;asdkekkekkek;laravel_pro;Backend GO/PHP Developer, ITMO University graduate;1;50;1;0;;65;high;;0;;2026-04-22 02:35:05
399046550;Pavel;overcomeevil;laravel_pro;Laravel developer;1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
399958638;Oleg;ponomarchukov;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
400455549;Юра;compass_u;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
400672404;Павел;iZerus;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
401868690;Михаил;idnd_p;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
402232229;Almas;set_almas;laravel_pro;No Rain, No Rainbow;1;19;1;0;;60;medium;;0;;2026-04-22 02:35:05
404383425;Wilson;lefthangingthismorning;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
